item,title,genreLabel,boxofficeww,boxofficeusa,publicationdate,reviewscore,budget
http://www.wikidata.org/entity/Q181795,Star Wars: Episode V – The Empire Strikes Back,action film,547879454,292753960,1980-05-21T00:00:00Z,8.9/10,18000000 USD
http://www.wikidata.org/entity/Q181795,Star Wars: Episode V – The Empire Strikes Back,action film,547879454,292753960,1980-05-21T00:00:00Z,94%,18000000 USD
http://www.wikidata.org/entity/Q23780457,Kingsman: The Golden Circle,spy film,,,2017-09-22T00:00:00Z,5.4/10,104000000 USD
http://www.wikidata.org/entity/Q1146570,Howard the Duck,comedy film,,,1986-08-01T00:00:00Z,4.0/10,37000000 USD
http://www.wikidata.org/entity/Q221168,X-Men: The Last Stand,science fiction film,459400000,,2006-05-26T00:00:00Z,5.9/10,
http://www.wikidata.org/entity/Q1475299,Kissing Jessica Stein,LGBT-related film,,,,83%,
http://www.wikidata.org/entity/Q43184957,Anna,thriller film,,7556511,2019-06-21T00:00:00Z,4.9/10,30000000 USD
http://www.wikidata.org/entity/Q19587336,The Great Wall,adventure film,334933831,,2017-02-17T00:00:00Z,35%,150000000 USD
http://www.wikidata.org/entity/Q101245207,The Wolf of Snow Hollow,detective film,266963,185026,2020-10-09T00:00:00Z,89%,2000000 USD
http://www.wikidata.org/entity/Q222867,2 Fast 2 Furious,action film,236350661,127154901,2003-06-06T00:00:00Z,4.8/10,76000000 USD
http://www.wikidata.org/entity/Q615551,The Toxic Avenger,action film,,800000,1986-04-11T00:00:00Z,5.8/10,500000 USD
http://www.wikidata.org/entity/Q245271,Evita,drama film,,,1996-12-25T00:00:00Z,63%,55000000 USD
http://www.wikidata.org/entity/Q39069921,A Simple Favor,thriller film,,,2018-09-14T00:00:00Z,84%,
http://www.wikidata.org/entity/Q2868716,At Any Price,drama film,,,,5.7/10,
http://www.wikidata.org/entity/Q692720,American Gigolo,mystery film,,,,68%,4800000 USD
http://www.wikidata.org/entity/Q67939046,K-12,musical film,,,2019-09-06T00:00:00Z,,5000000 USD
http://www.wikidata.org/entity/Q22432,Signs,horror film,,,,75%,72000000 USD
http://www.wikidata.org/entity/Q47486507,Mandy,thriller film,,,2018-09-14T00:00:00Z,7.6/10,6000000 USD
http://www.wikidata.org/entity/Q124612,Creature from the Black Lagoon,monster film,,1300000,1954-03-05T00:00:00Z,79%,
http://www.wikidata.org/entity/Q105044032,Strawberry Mansion,fantasy film,,97526,2022-02-18T00:00:00Z,,
http://www.wikidata.org/entity/Q499918,Don Jon,drama film,,,,80%,6000000 USD
http://www.wikidata.org/entity/Q64338076,The King of Staten Island,drama film,,,2020-06-12T00:00:00Z,75%,35000000 USD
http://www.wikidata.org/entity/Q21872268,A Street Cat Named Bob,film based on a novel,,,,5.9/10,8000000 USD
http://www.wikidata.org/entity/Q487138,The Lake House,fantasy film,,,,5/10,40000000 USD
http://www.wikidata.org/entity/Q462447,Lethal Weapon,buddy film,,,1987-03-06T00:00:00Z,6.9/10,
http://www.wikidata.org/entity/Q180098,Ben-Hur,film based on a novel,164000000,74432704,1959-11-18T00:00:00Z,8.3/10,15000000 USD
http://www.wikidata.org/entity/Q20762680,Jumanji: Welcome to the Jungle,comedy film,962102237,404353891,2017-12-20T00:00:00Z,76%,90000000 USD
http://www.wikidata.org/entity/Q1548431,Stay Tuned,parody film,,,,4.6/10,15000000 USD
http://www.wikidata.org/entity/Q72276,A Good Day to Die Hard,action thriller,,,2013-02-14T00:00:00Z,15%,92000000 USD
http://www.wikidata.org/entity/Q23781155,Avengers: Endgame,speculative/fantastic fiction film,2797501328,858373000,2019-04-26T00:00:00Z,94%,356000000 USD
http://www.wikidata.org/entity/Q628139,Salt,spy film,,,,61%,110000000 USD
http://www.wikidata.org/entity/Q484675,Léon,drama film,45284974,19501238,1994-11-18T00:00:00Z,6.9/10,16000000 USD
http://www.wikidata.org/entity/Q571197,Tango & Cash,comedy film,,,,30%,55000000 USD
http://www.wikidata.org/entity/Q499639,Strangers on a Train,film noir,7021461,7000000,1951-06-30T00:00:00Z,98%,1200000 USD
http://www.wikidata.org/entity/Q1125083,Tightrope,crime film,,48143579,1984-08-17T00:00:00Z,6.7/10,
http://www.wikidata.org/entity/Q753517,Limitless,film based on a novel,,,,6.4/10,27000000 USD
http://www.wikidata.org/entity/Q930746,Shortbus,comedy drama,,,,68%,2000000 USD
http://www.wikidata.org/entity/Q734604,House,ghost film,22144631,19444631,1986-02-28T00:00:00Z,5.1/10,3000000 USD
http://www.wikidata.org/entity/Q23894626,Black Widow,adventure film,379751655,183651655,2021-07-09T00:00:00Z,6.9/10,200000000 USD
http://www.wikidata.org/entity/Q58879016,Zombieland: Double Tap,zombie film,87107000,59307000,2019-10-18T00:00:00Z,68%,42000000 USD
http://www.wikidata.org/entity/Q19587336,The Great Wall,drama film,334933831,,2017-02-17T00:00:00Z,35%,150000000 USD
http://www.wikidata.org/entity/Q104814,Aliens,action film,131060248,85160248,1986-07-18T00:00:00Z,98%,18500000 USD
http://www.wikidata.org/entity/Q46551,The Prestige,film based on a novel,109676311,53089891,2006-10-20T00:00:00Z,76%,40000000 USD
http://www.wikidata.org/entity/Q34414,Rear Window,thriller film,37034514,36764313,1954-09-01T00:00:00Z,98%,1000000 USD
http://www.wikidata.org/entity/Q146673,Basic Instinct,thriller film,,,,6.1/10,49000000 USD
http://www.wikidata.org/entity/Q3266461,Mud,drama film,,,,7.9/10,10000000 USD
http://www.wikidata.org/entity/Q521387,The Manchurian Candidate,drama film,,7716923,1962-10-24T00:00:00Z,97%,2200000 USD
http://www.wikidata.org/entity/Q27689100,Murder on the Orient Express,detective film,352789811,,2017-11-10T00:00:00Z,6.1/10,55000000 USD
http://www.wikidata.org/entity/Q212965,The Hunger Games,adventure film,694394724,,,7.3/10,
http://www.wikidata.org/entity/Q180098,Ben-Hur,film based on a novel,164000000,74432704,1959-11-18T00:00:00Z,85%,15000000 USD
http://www.wikidata.org/entity/Q327685,The Karate Kid,children's film,359100000,,2010-06-11T00:00:00Z,66%,
http://www.wikidata.org/entity/Q28123467,Suspiria,splatter film,7942093,2483472,2018-10-26T00:00:00Z,6.9/10,20000000 USD
http://www.wikidata.org/entity/Q202028,War of the Worlds,action film,591745532,234280354,2005-06-29T00:00:00Z,7/10,132000000 USD
http://www.wikidata.org/entity/Q327685,The Karate Kid,martial arts film,359100000,,2010-06-11T00:00:00Z,66%,
http://www.wikidata.org/entity/Q204191,It's a Wonderful Life,Christmas film,8224626,1474573,1946-12-20T00:00:00Z,9/10,3180000 USD
http://www.wikidata.org/entity/Q23681360,Allied,war film,,,2016-11-23T00:00:00Z,61%,85000000 USD
http://www.wikidata.org/entity/Q590252,Jack Reacher,action film,,,2012-12-21T00:00:00Z,6.3/10,60000000 USD
http://www.wikidata.org/entity/Q6548422,Lilting,LGBT-related film,,,,6.9/10,120000 GBP
http://www.wikidata.org/entity/Q484675,Léon,drama film,45284974,19501238,1994-11-18T00:00:00Z,74%,16000000 USD
http://www.wikidata.org/entity/Q4317514,The Unborn,horror film,,1159578,1991-03-29T00:00:00Z,,
http://www.wikidata.org/entity/Q499639,Strangers on a Train,film noir,7021461,7000000,1951-06-30T00:00:00Z,8.8/10,1200000 USD
http://www.wikidata.org/entity/Q335160,Snatch,heist film,,,,6.4/10,10000000 USD
http://www.wikidata.org/entity/Q212965,The Hunger Games,post-apocalyptic film,694394724,,,7.3/10,
http://www.wikidata.org/entity/Q380667,Predators,action film,,,2010-07-09T00:00:00Z,64%,40000000 USD
http://www.wikidata.org/entity/Q207536,The Matrix Revolutions,action film,,,2003-11-05T00:00:00Z,5.3/10,150000000 USD
http://www.wikidata.org/entity/Q589953,En kongelig affære,melodrama,,,,90%,
http://www.wikidata.org/entity/Q1171141,Blue Thunder,crime film,,42313354,1983-05-13T00:00:00Z,78%,
http://www.wikidata.org/entity/Q221090,Children of Men,tech noir,70595464,35552383,2007-01-05T00:00:00Z,8.1/10,76000000 USD
http://www.wikidata.org/entity/Q759359,The Cannonball Run,action comedy film,,,1981-06-19T00:00:00Z,4.6/10,
http://www.wikidata.org/entity/Q327713,Men in Black 3,science fiction film,624026776,179020854,2012-05-25T00:00:00Z,68%,225000000 USD
http://www.wikidata.org/entity/Q166262,Batman Begins,superhero film,373672993,,2005-06-15T00:00:00Z,7.7/10,150000000 USD
http://www.wikidata.org/entity/Q7752396,The Motel,comedy drama,,51540,2006-06-28T00:00:00Z,88%,250000 USD
http://www.wikidata.org/entity/Q2700629,Epic,children's film,268400000,,,5.9/10,100000000 USD
http://www.wikidata.org/entity/Q109116,The Great Dictator,comedy of error,,,1940-10-15T00:00:00Z,92%,2000000 USD
http://www.wikidata.org/entity/Q2369836,Бой с тенью,action film,,,,,3500000 USD
http://www.wikidata.org/entity/Q272608,Mulholland Drive,neo-noir,20271905,7220243,2001-10-19T00:00:00Z,7.6/10,15000000 USD
http://www.wikidata.org/entity/Q272608,Mulholland Drive,neo-noir,20271905,7220243,2001-10-19T00:00:00Z,85%,15000000 USD
http://www.wikidata.org/entity/Q1196527,Suburban Commando,action film,,,,3.7/10,11000000 USD
http://www.wikidata.org/entity/Q255342,Rush Hour,action film,245253686,,1998-09-18T00:00:00Z,61%,33000000 USD~~~35000000 USD
http://www.wikidata.org/entity/Q50233658,Creed II,boxing film,214215889,115715889,2018-11-21T00:00:00Z,6.9/10,50000000 USD
http://www.wikidata.org/entity/Q18816889,Assassin’s Creed,action film,240942515,54647948,2016-12-21T00:00:00Z,18%,125000000 USD
http://www.wikidata.org/entity/Q18816889,Assassin’s Creed,action film,240942515,54647948,2016-12-21T00:00:00Z,4/10,125000000 USD
http://www.wikidata.org/entity/Q309289,The Man with the Golden Gun,thriller film,97600000,20972000,1974-12-20T00:00:00Z,40%,7000000 USD
http://www.wikidata.org/entity/Q183063,The Sixth Sense,ghost film,672806292,,,86%,40000000 USD
http://www.wikidata.org/entity/Q935945,Child's Play,slasher film,,,,6.5/10,
http://www.wikidata.org/entity/Q16637004,Victor Frankenstein,horror film,,,,27%,
http://www.wikidata.org/entity/Q1534298,Grand Prix,sport film,,20845016,1966-12-21T00:00:00Z,7.8/10,9000000 USD
http://www.wikidata.org/entity/Q1125262,Mad Max 2,science fiction film,,23667907,1982-05-21T00:00:00Z,94%,4500000 AUD
http://www.wikidata.org/entity/Q906633,Poseidon,action film,,,2006-05-12T00:00:00Z,5/10,160000000 USD
http://www.wikidata.org/entity/Q835650,Tremors,kaiju,,16667084,1990-01-19T00:00:00Z,7.1/10,10000000 USD
http://www.wikidata.org/entity/Q835650,Tremors,kaiju,,16667084,1990-01-19T00:00:00Z,86%,10000000 USD
http://www.wikidata.org/entity/Q304789,A Woman's Face,film noir,1907000,1077000,1941-05-09T00:00:00Z,100%,1343000 USD
http://www.wikidata.org/entity/Q822057,Primal Fear,psychological thriller,102616183,56116183,1996-04-03T00:00:00Z,76%,30000000 USD
http://www.wikidata.org/entity/Q1475299,Kissing Jessica Stein,LGBT-related film,,,,7/10,
http://www.wikidata.org/entity/Q25057,Brazil,fantasy film,,9929135,1985-12-18T00:00:00Z,98%,15000000 USD
http://www.wikidata.org/entity/Q23755403,Office Christmas Party,comedy film,,,,4.9/10,45000000 USD
http://www.wikidata.org/entity/Q47899984,Overlord,war film,,,2018-11-09T00:00:00Z,81%,38000000 USD
http://www.wikidata.org/entity/Q21098696,El libro de henry,thriller film,,,,4.1/10,10000000 USD
http://www.wikidata.org/entity/Q964009,Il mio nome è Nessuno,parody film,,,1974-07-17T00:00:00Z,6.8/10,
http://www.wikidata.org/entity/Q1056921,Paranormal Activity 3,found footage,207000000,,,6/10,
http://www.wikidata.org/entity/Q589953,En kongelig affære,melodrama,,,,7.3/10,
http://www.wikidata.org/entity/Q19938437,War of the Planet of the Apes,action film,,,2017-07-14T00:00:00Z,8.2/10,
http://www.wikidata.org/entity/Q152780,Life of Pi,drama film,609016565,,,7.9/10,
http://www.wikidata.org/entity/Q192409,Down by Law,road movie,1529199,1435668,1986-09-20T00:00:00Z,7.6/10,453600 USD
http://www.wikidata.org/entity/Q192409,Down by Law,road movie,1529199,1435668,1986-09-20T00:00:00Z,87%,453600 USD
http://www.wikidata.org/entity/Q1475119,The Return of the Living Dead,comedy film,,,,91%,4000000 ARS
http://www.wikidata.org/entity/Q334780,Moonraker,action film,210308099,70308099,1979-06-29T00:00:00Z,5.5/10,34000000 USD
http://www.wikidata.org/entity/Q486826,The Man Who Knew Too Much,drama film,,11333333,1956-06-01T00:00:00Z,87%,1200000 USD
http://www.wikidata.org/entity/Q107325,Bram Stoker's Dracula,costume drama,215862692,,,75%,
http://www.wikidata.org/entity/Q23894629,Eternals,superhero film,402064899,164870234,2021-11-05T00:00:00Z,5.6/10,200000000 USD
http://www.wikidata.org/entity/Q50233658,Creed II,boxing film,214215889,115715889,2018-11-21T00:00:00Z,83%,50000000 USD
http://www.wikidata.org/entity/Q55178974,Jurassic World Dominion,biopunk,961578465,376851080,2022-06-10T00:00:00Z,29%,165000000 USD
http://www.wikidata.org/entity/Q1048166,Casper,children's film,287900000,,,51%,
http://www.wikidata.org/entity/Q964009,Il mio nome è Nessuno,parody film,,,1974-07-17T00:00:00Z,100%,
http://www.wikidata.org/entity/Q1197869,Footloose,coming-of-age fiction,,,,68%,24000000 USD
http://www.wikidata.org/entity/Q14488725,The Man from U.N.C.L.E.,comedy film,107045109,45445109,2015-08-14T00:00:00Z,68%,75000000 USD
http://www.wikidata.org/entity/Q759359,The Cannonball Run,action comedy film,,,1981-06-19T00:00:00Z,30%,
http://www.wikidata.org/entity/Q207698,Kingdom of Heaven,war film,,,2005-05-06T00:00:00Z,5.6/10,135000000 USD
http://www.wikidata.org/entity/Q160071,Twilight,film based on a novel,393600000,,,49%,
http://www.wikidata.org/entity/Q18225084,The Hateful Eight,drama film,,,,7.3/10,44000000 USD
http://www.wikidata.org/entity/Q18225084,The Hateful Eight,drama film,,,,74%,44000000 USD
http://www.wikidata.org/entity/Q15972938,Gods of Egypt,fantasy film,,,2016-02-26T00:00:00Z,3.7/10,140000000 USD
http://www.wikidata.org/entity/Q21293827,Live by Night,crime film,,,,34%,65000000 USD
http://www.wikidata.org/entity/Q183063,The Sixth Sense,ghost film,672806292,,,7.7/10,40000000 USD
http://www.wikidata.org/entity/Q224069,The Island,science fiction film,,,2005-07-22T00:00:00Z,40%,127000000 USD
http://www.wikidata.org/entity/Q183081,No Country for Old Men,gangster film,171627166,74283625,2007-11-09T00:00:00Z,93%,25000000 USD
http://www.wikidata.org/entity/Q27343,Warm Bodies,romantic comedy,,,,81%,35000000 USD
http://www.wikidata.org/entity/Q906633,Poseidon,disaster film,,,2006-05-12T00:00:00Z,33%,160000000 USD
http://www.wikidata.org/entity/Q165699,Melancholia,art film,,,,80%,7400000 USD
http://www.wikidata.org/entity/Q204191,It's a Wonderful Life,Christmas film,8224626,1474573,1946-12-20T00:00:00Z,93%,3180000 USD
http://www.wikidata.org/entity/Q1119142,The Drowning Pool,film based on a novel,,,1975-07-18T00:00:00Z,5.5/10,2700000 USD
http://www.wikidata.org/entity/Q46551,The Prestige,film based on a novel,109676311,53089891,2006-10-20T00:00:00Z,7.1/10,40000000 USD
http://www.wikidata.org/entity/Q382320,Home Alone 3,action film,,,1997-12-12T00:00:00Z,4.5/10,32000000 USD
http://www.wikidata.org/entity/Q56307503,Godzilla vs. Kong,thriller film,338600000,100916094,2021-03-31T00:00:00Z,6.4/10,200000000 USD
http://www.wikidata.org/entity/Q43184957,Anna,thriller film,,7556511,2019-06-21T00:00:00Z,34%,30000000 USD
http://www.wikidata.org/entity/Q174371,127 Hours,film based on books,60000000,18335230,2010-11-05T00:00:00Z,8.3/10,18000000 USD
http://www.wikidata.org/entity/Q27480769,Lady Bird,tragicomedy,78986478,48958273,2017-12-01T00:00:00Z,99%,10000000 USD
http://www.wikidata.org/entity/Q1283810,"One, Two, Three",comedy film,4000000,,1961-12-15T00:00:00Z,91%,3000000 USD
http://www.wikidata.org/entity/Q1068328,Hell's Angels,drama film,,,1930-11-15T00:00:00Z,76%,3950000 USD
http://www.wikidata.org/entity/Q458656,Dog Day Afternoon,drama film,,50000000,1975-12-25T00:00:00Z,8.6/10,3800000 USD
http://www.wikidata.org/entity/Q1344940,My Dinner with Andre,comedy drama,,5250000,1981-10-11T00:00:00Z,7.7/10,475000 USD
http://www.wikidata.org/entity/Q1344940,My Dinner with Andre,comedy drama,,5250000,1981-10-11T00:00:00Z,92%,475000 USD
http://www.wikidata.org/entity/Q50861,Die Hard 4.0,buddy cop film,388156011,,2007-06-27T00:00:00Z,6.8/10,110000000 USD
http://www.wikidata.org/entity/Q630289,The Thirteenth Floor,film based on a novel,,,1999-05-28T00:00:00Z,4.5/10,
http://www.wikidata.org/entity/Q1058512,The Running Man,science fiction film,,,,5.6/10,27000000 USD
http://www.wikidata.org/entity/Q161087,Pirates of the Caribbean: Dead Man's Chest,comedy film,1066179725,423315812,2006-07-07T00:00:00Z,6/10,225000000 USD
http://www.wikidata.org/entity/Q39999,Mallrats,buddy film,,2122561,1995-10-20T00:00:00Z,5.6/10,6000000 USD
http://www.wikidata.org/entity/Q909767,Nacho Libre,comedy film,99255460,80197993,2006-06-16T00:00:00Z,5.2/10,35000000 USD
http://www.wikidata.org/entity/Q471169,When Harry Met Sally,romantic comedy,93273565,93117425,1989-07-21T00:00:00Z,8/10,16000000 USD
http://www.wikidata.org/entity/Q304789,A Woman's Face,crime film,1907000,1077000,1941-05-09T00:00:00Z,7/10,1343000 USD
http://www.wikidata.org/entity/Q48672735,Jefa por accidente,melodrama,,,2018-12-21T00:00:00Z,44%,16000000 USD
http://www.wikidata.org/entity/Q180098,Ben-Hur,Christmas film,164000000,74432704,1959-11-18T00:00:00Z,8.3/10,15000000 USD
http://www.wikidata.org/entity/Q20762680,Jumanji: Welcome to the Jungle,comedy film,962102237,404353891,2017-12-20T00:00:00Z,6.2/10,90000000 USD
http://www.wikidata.org/entity/Q641786,Crossroads,coming-of-age fiction,,,,14%,12000000 USD
http://www.wikidata.org/entity/Q1050528,Immortals,adventure film,226904017,,,5.3/10,75000000 USD
http://www.wikidata.org/entity/Q153484,Resident Evil,girls with guns,,,,36%,33000000 USD
http://www.wikidata.org/entity/Q483197,Pi-e-ta,thriller film,,,,6.6/10,
http://www.wikidata.org/entity/Q483197,Pieta,thriller film,,,,6.6/10,
http://www.wikidata.org/entity/Q607363,This Is the End,buddy film,126041322,101470202,2013-06-12T00:00:00Z,7.1/10,32000000 USD
http://www.wikidata.org/entity/Q607363,This Is the End,buddy film,126041322,101470202,2013-06-12T00:00:00Z,83%,32000000 USD
http://www.wikidata.org/entity/Q841274,The Woman in Black,film based on a novel,128955898,54333290,2012-02-03T00:00:00Z,6.1/10,15000000 USD
http://www.wikidata.org/entity/Q675468,The Perks of Being a Wallflower,film based on a novel,33384127,17742948,2012-09-21T00:00:00Z,7.4/10,13000000 USD
http://www.wikidata.org/entity/Q675468,The Perks of Being a Wallflower,film based on a novel,33384127,17742948,2012-09-21T00:00:00Z,85%,13000000 USD
http://www.wikidata.org/entity/Q7737199,The Good Dinosaur,family film,332207671,123087120,2015-11-25T00:00:00Z,6.6/10,200000000 USD
http://www.wikidata.org/entity/Q288098,Murder by Death,crime film,32549247,32511047,1976-06-23T00:00:00Z,65%,
http://www.wikidata.org/entity/Q7737199,The Good Dinosaur,family film,332207671,123087120,2015-11-25T00:00:00Z,75%,200000000 USD
http://www.wikidata.org/entity/Q50143448,唐人街探案 2,action film,544061916,1983984,2018-02-16T00:00:00Z,54%,
http://www.wikidata.org/entity/Q1753804,Into the Night,comedy thriller,,,,40%,
http://www.wikidata.org/entity/Q183081,No Country for Old Men,gangster film,171627166,74283625,2007-11-09T00:00:00Z,8.7/10,25000000 USD
http://www.wikidata.org/entity/Q47899984,Overlord,war film,,,2018-11-09T00:00:00Z,6.7/10,38000000 USD
http://www.wikidata.org/entity/Q1194211,"Objective, Burma!",war film,3961000,2117000,1945-02-17T00:00:00Z,6.8/10,1592000 USD
http://www.wikidata.org/entity/Q752017,Eastern Promises,crime film,,,,7.6/10,25000000 GBP
